,pgc,filter,inc_m,model4_0,model4_1,model4_2,model4_3,model5_0,model5_1,model5_2,model5_3,model6_0,model6_1,model6_2,model6_3
2776,49806,b'i',46,48.303547,49.70146,51.039986,51.550297,49.328625,49.521797,49.077915,49.302803,49.998558,52.03249,52.07734,48.057503
2777,36312,b'i',86,86.65045,85.84175,85.51232,85.24122,85.85718,84.82091,85.98471,85.35248,87.60554,86.038895,86.06789,85.873795
2778,8396,b'r',81,80.86788,83.122055,81.65216,80.627426,80.92779,81.62419,80.193146,80.10178,81.2843,84.13822,81.3013,80.98734
2779,1660503,b'i',61,65.90322,60.991894,58.076984,63.47127,62.450058,58.72625,61.295925,62.342552,61.18759,64.36909,64.885376,61.16442
2780,3359683,b'c',87,85.254265,85.03053,86.64188,85.69256,87.02512,86.87207,87.46582,85.25734,86.70769,87.373215,87.6088,86.23495
2781,1357394,b'c',88,88.03644,88.583206,87.60965,88.43669,87.1707,85.59274,86.57062,87.65085,86.82528,87.462975,85.802826,88.397095
2782,36727,b'c',75,74.4459,74.98209,75.34757,74.68152,74.64809,74.97185,72.26971,76.38617,72.82508,76.156586,75.018196,76.88873
2783,70525,b'c',82,85.03491,82.09984,82.180405,83.498825,83.69679,82.92742,80.45948,84.58591,82.93373,85.37391,82.53519,81.986595
2784,31867,b'g',66,69.751495,57.0856,62.16291,55.88349,66.658615,64.252945,61.954243,64.23987,55.85794,58.604546,69.2549,62.984344
2785,35621,b'c',86,86.23631,87.99892,85.86627,85.136406,86.158646,85.3165,85.919395,85.30873,87.75818,87.47841,87.0688,87.875496
2786,1466596,b'i',86,86.53561,86.5262,87.45522,87.50749,86.40443,85.87106,85.70474,87.46515,88.538956,85.56592,86.52136,87.3123
2787,55851,b'i',70,66.40588,66.42485,63.79472,64.70644,72.30799,70.29476,70.23949,67.58037,68.164505,70.50762,68.308716,68.84877
2788,14551,b'i',76,80.23526,77.41294,78.91536,80.90671,76.75622,75.7775,78.85345,78.74575,79.854294,81.085915,80.37715,78.466095
2789,1726692,b'i',86,84.75238,85.113525,86.13229,88.28563,83.60937,86.86751,85.486176,86.24159,85.920906,85.58684,87.71705,85.93968
2790,64679,b'g',52,51.09993,50.87391,52.820744,50.817463,51.779408,50.852947,51.853775,49.531715,52.539642,51.601196,48.782146,47.925724
2791,3650221,b'c',82,81.753586,82.76416,82.85502,83.05322,82.71278,80.53366,82.41214,79.530716,84.55691,83.64656,82.17059,82.79908
2792,25757,b'c',51,50.886166,49.572735,49.90676,48.905903,48.235977,49.687866,48.57018,49.902184,52.312172,53.23705,50.1075,51.59524
2793,4498827,b'i',78,77.789734,79.10425,82.084595,80.56755,79.43689,81.142586,79.28137,78.566666,78.12427,81.1484,82.87314,77.95732
2794,1500765,b'c',84,86.50803,86.66802,89.37294,88.74543,85.0569,84.8768,83.750565,88.3501,87.13757,87.506935,87.67197,86.87981
2795,7843,b'i',50,56.1277,51.851738,52.269127,47.615837,53.61762,55.90414,51.75372,53.44458,52.32036,49.985073,51.06213,54.451492
2796,1439008,b'c',65,67.29147,64.29675,65.96093,67.318405,65.39455,67.61009,65.618904,66.87688,67.20844,68.81015,64.284706,65.59004
2797,1719316,b'c',88,85.56065,87.43077,87.78792,87.373245,85.541725,85.20473,86.95807,85.58638,87.89253,87.54787,87.690636,86.78679
2798,1263679,b'g',70,71.94352,72.49173,66.74962,77.134125,66.661064,70.37756,68.47723,63.763733,73.75029,77.09709,65.3768,64.54029
2799,1701410,b'c',84,87.468445,85.99219,85.80416,84.5518,86.55199,85.35312,85.52135,85.13313,87.10539,86.56299,86.98628,86.03196
2800,51713,b'c',61,61.2952,58.936985,64.37861,61.312126,61.41784,57.6487,60.79364,61.976944,61.657906,57.829224,62.65866,61.80822
2801,25872,b'r',65,64.539894,65.20282,67.71077,66.36839,66.069374,65.4394,68.71489,65.68674,68.45249,66.021904,66.94267,64.911255
2802,1343342,b'r',62,65.740326,64.58096,67.85268,61.716278,64.148895,60.54339,63.704945,62.470135,65.08002,64.346306,63.215836,55.826862
2803,65131,b'c',79,76.263824,77.045296,76.92772,78.77637,78.12346,77.63576,75.56877,78.5409,78.38254,75.13723,76.503105,78.01843
2804,49923,b'i',59,50.109932,52.651894,49.259754,52.78823,51.183865,51.766014,52.175064,50.37726,54.31828,54.70267,53.268414,50.71169
2805,1540141,b'c',73,70.73316,73.50661,70.101685,75.40929,71.89736,70.67296,71.30118,71.9212,72.41756,73.09338,72.72277,71.97529
2806,5059592,b'c',83,82.874664,75.003815,71.37753,81.07622,81.93016,83.583626,83.5466,83.57724,81.223434,78.030266,84.85814,78.338425
2807,33962,b'r',74,69.70236,69.60962,80.12435,73.332794,73.19648,72.389145,69.89517,70.94768,71.206985,69.6913,72.2589,67.955925
2808,9675,b'r',52,49.517803,51.92006,49.76677,48.290474,52.48644,51.250607,50.80504,51.006172,51.754105,48.617027,51.33992,49.031906
2809,91370,b'i',90,88.708244,89.2993,88.863365,89.40457,88.2968,87.88437,88.26085,88.87402,88.627846,87.980736,88.67096,88.94798
2810,3522985,b'c',70,68.05904,70.94714,67.443665,70.80611,66.90376,64.677734,67.56685,67.14182,70.044495,69.34559,64.6401,71.32137
2811,2621,b'r',80,79.986,83.04317,81.0497,83.22005,79.085266,78.661995,79.41122,79.84747,80.953094,80.26272,80.98274,83.43201
2812,1298598,b'r',87,85.4896,86.93973,87.90209,85.28504,84.85516,84.39836,85.445305,86.83003,86.56207,85.420715,85.02228,87.09737
2813,41406,b'c',84,80.18856,85.05372,82.940926,84.60307,82.21526,82.462296,81.99545,82.0553,81.84567,83.627914,78.708466,83.3088
2814,930,b'r',53,48.673195,56.366955,50.071404,55.372215,52.107742,53.214775,52.85714,54.749073,54.058533,69.91138,55.20806,61.685608
2815,17052,b'r',74,72.6823,72.9433,74.09734,71.88214,72.2655,70.83353,71.828514,74.162704,73.420876,71.34246,71.62354,73.08496
2816,1255265,b'c',78,77.252625,80.21188,76.78553,78.568985,76.35188,74.89896,75.2094,76.92717,77.49899,75.998055,74.60197,77.27765
2817,4916,b'c',63,66.88101,67.35072,68.939354,69.4849,69.34061,68.99545,70.17032,68.026306,68.69634,69.13201,66.302246,68.93166
2818,783,b'c',65,69.72316,70.483154,68.94785,71.17212,69.60535,68.23766,69.33444,67.73884,69.7936,69.15375,69.590996,71.15169
2819,37036,b'g',81,79.32594,79.67215,79.05026,80.4731,80.82974,79.29297,80.002914,79.01735,79.36243,82.671326,80.033516,78.56156
2820,41061,b'c',69,68.34207,71.216385,78.64503,71.22515,78.28415,70.03952,72.26427,75.00473,72.282036,74.96112,76.29385,68.637924
2821,1402435,b'c',87,84.68207,86.753235,86.892265,86.74747,85.98161,85.226974,85.967224,86.12813,87.338135,86.22057,84.35109,85.627655
2822,50609,b'i',61,64.916016,68.283905,67.259705,63.85204,65.37752,64.232895,64.953766,66.070496,68.188194,69.78737,67.99562,66.72036
2823,49589,b'r',90,89.39071,89.55701,89.419785,88.71924,89.56147,88.77801,88.94114,88.616196,89.433815,89.52283,89.49254,89.74514
2824,92874,b'r',87,87.12305,87.00362,88.016266,85.95205,87.63111,87.25284,86.90286,85.40683,86.16522,88.01267,87.466324,87.05189
2825,47855,b'i',53,47.004364,49.572735,52.394547,45.569923,49.131035,47.85477,48.434517,50.31887,48.801666,48.895622,50.479763,46.555943
2826,71709,b'g',59,53.952255,57.5746,58.367744,55.334686,56.227997,58.17639,58.45433,59.72288,60.86811,55.693123,54.7576,57.722248
2827,68446,b'c',85,84.450195,85.23483,84.17352,84.36165,83.71547,86.746735,83.86221,81.42357,84.00767,85.8098,86.15872,83.837036
2828,19413,b'g',69,65.72699,69.09083,72.14813,68.528854,65.81259,65.35179,65.460526,69.64467,67.03578,69.79428,70.61459,65.77459
2829,4107015,b'c',49,58.05012,53.89058,53.04223,52.612865,51.471916,56.68281,54.546623,54.86429,55.185646,59.130657,56.562874,55.644135
2830,42548,b'c',76,82.726395,85.95967,84.622574,86.46619,81.86568,83.18225,82.78722,83.04672,85.957535,83.43662,84.055435,82.0898
2831,5059374,b'r',66,64.92789,68.46948,66.97591,65.63341,59.319813,65.74822,65.401436,65.18325,62.31479,61.070263,67.367294,63.797733
2832,1466493,b'r',79,77.83307,73.62125,73.960335,73.87219,74.42334,74.82175,76.61824,76.918884,73.48707,75.48612,76.92064,77.35077
2833,5059211,b'i',52,46.111786,49.572735,53.215168,54.04156,56.313477,50.09645,50.179443,50.88874,49.832474,50.824944,55.324173,49.037106
2834,43558,b'i',58,62.48308,60.079567,60.697193,58.714443,54.84229,59.405197,57.360214,55.942852,63.88212,60.877563,66.45854,61.807995
2835,147057,b'c',82,82.31407,81.72092,82.91673,83.66899,82.32637,80.86627,81.074844,81.14815,83.56668,83.12924,82.62167,83.25975
2836,3995385,b'c',84,82.43782,84.683464,73.9394,81.72736,84.12387,83.38789,87.09245,88.501625,81.811935,84.92932,85.37836,82.03731
2837,19795,b'r',80,77.4172,75.69417,84.13429,80.144745,78.74564,81.73471,80.20601,80.97852,79.57647,80.81624,74.3598,83.59463
2838,34409,b'c',76,71.62601,70.51993,70.63981,72.818924,74.27487,72.643875,71.643265,72.58039,70.921425,73.266014,73.47197,72.57381
2839,71034,b'i',75,76.49367,77.91106,78.32512,80.16944,75.100716,74.856094,75.95724,76.86612,73.07929,77.9001,72.53096,76.03023
2840,1856846,b'c',83,82.78981,83.47652,83.71002,84.24381,81.99606,84.31828,81.60864,85.380104,83.40822,82.66939,84.634415,84.737595
2841,1665,b'i',86,84.980064,88.21355,87.11407,86.88008,84.43829,83.61952,85.57262,85.03732,86.04252,83.892334,84.601364,84.12654
2842,4547418,b'c',85,83.22219,85.98465,87.03218,85.483765,85.000336,83.22752,83.06619,85.605835,84.511314,84.429245,81.75837,84.52774
2843,5059302,b'c',77,74.058395,74.45886,74.30133,70.75281,72.513435,74.978714,73.85984,73.714905,71.084564,73.94497,74.970566,72.53174
2844,1815965,b'c',88,86.449585,87.53841,86.84645,86.424164,86.20026,86.282265,86.234436,85.77248,86.99298,86.987976,85.46595,86.5912
2845,23405,b'g',73,73.67375,74.2086,74.51289,74.64462,75.178406,74.04092,74.114624,75.318726,72.91737,73.30501,73.7196,75.15688
2846,40216,b'c',74,69.92539,70.97238,73.87379,71.423676,69.10841,68.0472,68.5043,70.87772,69.68631,70.48197,69.518906,68.679825
2847,70285,b'c',85,77.544876,83.67728,80.34404,82.39862,86.22638,86.45784,84.92479,82.45605,85.487946,81.06041,85.22815,74.543915
2848,29126,b'c',79,78.05307,78.17316,80.95691,81.14165,79.56769,78.02049,78.10164,78.23128,80.31296,78.733604,81.17389,80.75144
2849,41504,b'r',55,52.037273,54.132683,55.0215,54.293583,54.130047,51.988125,55.08385,53.83879,55.951702,55.794968,52.60417,56.018333
2850,1763621,b'c',81,83.02642,81.38818,83.94911,79.19601,82.63971,83.72214,80.886,83.93117,83.99021,81.67385,79.83452,79.7402
2851,1381614,b'r',64,67.52866,65.72839,62.710762,63.859833,68.30702,68.792625,66.72122,67.12454,64.93296,64.58323,66.850586,66.67985
2852,45779,b'c',86,88.83795,87.374954,88.03453,87.45201,88.281815,87.44435,87.230484,87.16513,88.07059,88.03088,87.67862,88.68083
2853,42081,b'c',72,55.672394,58.090416,52.62772,58.811085,55.831543,57.521114,54.031708,57.58686,63.130783,60.805046,61.62281,66.34802
2854,70569,b'c',79,81.11587,80.03621,82.04066,77.86965,77.4106,78.7294,79.6889,77.566605,80.19148,81.39362,78.048386,78.96858
2855,45066,b'g',61,65.1797,56.43437,59.99617,63.029095,58.509674,60.71017,62.793236,60.24276,57.97259,58.777084,60.54609,57.50359
2856,41769,b'c',52,49.221474,49.572735,49.81256,49.25196,49.43888,49.34968,50.626026,49.771275,49.6288,49.70971,48.831135,50.046917
2857,7843,b'g',50,49.091824,49.572735,50.486694,48.649536,50.100098,50.28514,50.137886,53.480488,50.375904,48.607353,48.839375,49.058197
2858,2802429,b'c',70,69.07604,70.56743,71.57331,73.77038,74.934875,72.97959,71.96481,71.79508,73.30665,70.125824,72.674835,73.31382
2859,1663492,b'c',80,82.05846,83.07666,84.95818,82.0392,80.41979,82.81874,81.5831,82.36002,83.58777,82.34133,80.11953,81.508484
2860,1350104,b'c',84,84.0344,84.015045,85.365265,85.69017,85.61908,86.375565,83.92374,84.298996,85.083244,86.89491,84.117676,84.37715
2861,25228,b'g',62,62.68912,65.08162,59.64549,61.703438,62.874985,60.73697,61.169556,62.720337,60.965115,62.16742,58.155262,60.365112
2862,50481,b'c',79,79.714294,79.65378,81.037125,79.97308,82.04415,80.28414,80.21039,80.100235,79.58852,80.80791,81.031166,80.25215
2863,3098249,b'c',80,77.83798,81.76599,78.4205,78.379456,80.816414,77.505035,78.616714,79.96201,79.30257,79.45589,78.82294,79.02515
2864,34301,b'g',70,70.642166,67.1524,70.508354,68.37984,71.74506,72.01907,72.118004,70.56252,70.365715,67.52939,72.19647,67.93203
2865,5059552,b'c',89,85.76332,87.14934,86.09721,86.078156,84.95654,84.7625,84.69046,84.649994,86.963455,86.43186,86.09761,86.51865
2866,33010,b'c',81,65.24541,71.18365,69.89803,66.69533,76.2556,70.32474,70.16478,73.08935,66.98898,71.27336,69.65996,67.72119
2867,45097,b'c',75,76.95566,75.97758,81.47171,79.15225,76.80667,77.39261,76.864746,77.480156,77.35985,78.34892,74.95296,76.123886
2868,27259,b'c',53,49.31234,53.336784,49.41601,50.137432,50.608395,49.728836,50.660534,52.11425,52.332535,48.924793,50.14895,48.143303
2869,1265415,b'c',82,79.899284,77.85448,80.63315,78.56203,79.13268,79.37067,78.40466,77.60953,79.4162,80.38141,78.783615,80.22329
2870,14626,b'r',82,83.4537,85.737,86.17937,83.16128,82.91208,81.73938,82.73088,84.13124,83.04442,83.956345,83.230896,82.93825
2871,29988,b'c',78,77.99852,80.08315,81.13542,79.33908,80.23457,80.19466,78.00493,78.7124,80.35515,80.52476,79.1635,80.42797
2872,72879,b'r',72,72.40964,71.901474,71.1342,72.098656,69.94267,70.451065,70.185165,70.80139,72.39096,71.059326,71.517624,72.70424
2873,36707,b'c',90,89.13313,88.87315,89.19052,89.26642,88.96821,88.39231,88.43735,89.006454,89.223114,88.96358,88.58876,89.14807
2874,5059985,b'c',62,58.461018,53.745182,54.714104,46.58841,52.321487,50.07191,50.607628,51.810562,66.697876,53.341465,57.516014,50.171177
2875,64679,b'c',52,51.218967,50.48474,50.687057,52.15092,51.526165,52.838165,52.688465,50.733585,55.031235,52.806614,49.593082,51.336937
2876,1129847,b'r',52,51.511242,49.96518,53.475204,50.424057,55.467976,50.870193,51.498417,52.646763,53.94306,51.84239,50.914474,51.25287
2877,30023,b'g',69,69.976974,69.3746,72.48119,70.03941,70.51677,69.100426,68.43764,68.9085,72.71945,70.92033,73.67518,71.56352
2878,142889,b'g',77,80.47415,77.219086,78.523224,76.7377,79.74185,79.84074,77.99537,77.563965,78.24212,79.44952,77.72247,76.69575
2879,33982,b'i',75,66.868866,70.68027,65.28058,70.38063,70.498726,70.422516,68.06717,65.36514,72.28305,73.088715,70.055954,70.333786
2880,135722,b'c',73,73.91028,72.005005,71.086845,71.8354,75.323524,74.38559,73.352974,72.85826,74.30121,75.23502,73.94463,73.196
2881,42355,b'r',49,49.54857,49.572735,52.23997,49.317284,50.99957,52.014305,52.34684,51.121414,50.698116,49.488075,55.56357,49.11119
2882,41645,b'c',72,66.37486,70.17745,70.12627,66.53999,67.98959,65.32185,68.98926,68.8683,68.55313,67.90571,66.94464,67.549
2883,40251,b'r',83,78.403946,86.727295,74.33362,84.18905,84.98922,85.35739,86.81993,82.96874,84.177444,88.49158,84.59383,86.50869
2884,55511,b'i',64,65.55377,64.031395,68.03159,65.807175,62.82595,58.760475,65.742294,64.640366,67.941475,63.483303,68.19336,58.32175
2885,13334,b'r',87,86.57463,85.854515,87.1377,86.547806,83.31378,85.32599,84.37123,87.472015,88.99625,83.710434,85.648315,87.76559
2886,21451,b'g',90,88.75421,88.92641,89.43921,89.06233,89.139915,88.90017,88.73891,89.57834,89.11377,89.49164,89.30701,89.2289
2887,4132648,b'g',84,85.324615,83.742294,85.4241,83.749115,82.83028,83.25568,83.086006,82.72355,85.03774,85.079414,84.19109,83.08823
2888,36727,b'g',75,69.20424,69.61485,72.17303,73.16877,72.163994,71.91284,69.09075,72.26988,68.695595,66.790764,72.708,70.32099
2889,7962,b'c',49,52.202965,54.628136,53.585556,52.827988,55.819023,54.425877,55.225437,56.028244,52.202076,53.651527,54.058743,55.16655
2890,28120,b'c',63,63.803757,63.79944,65.941536,59.230614,63.82831,64.05245,63.62651,64.2988,62.146553,60.094322,59.881924,60.483044
2891,5716,b'i',76,74.54497,72.94055,72.274536,72.25451,73.67296,71.27678,72.26152,74.49687,76.215385,73.29385,73.646225,71.96256
2892,47788,b'i',87,85.39225,86.397415,85.68259,87.20309,87.78111,85.36105,85.79303,86.29614,86.067535,86.88823,86.39583,88.505615
2893,11212,b'r',65,58.99749,62.717964,65.84308,62.525166,61.59695,62.485985,61.91709,63.19874,62.43475,63.206604,61.62281,60.40113
2894,71244,b'c',82,83.421906,82.43294,85.948685,84.93955,83.612366,82.25667,83.63035,80.436134,83.42343,84.426834,86.03516,83.57893
2895,5059552,b'g',89,88.35144,88.510254,88.222015,88.81088,87.22304,88.591064,87.228134,87.6747,88.68106,87.28035,87.84512,88.37309
2896,3226,b'g',80,79.025696,77.53957,77.92263,79.21825,76.94304,79.684525,77.52225,78.443756,78.33209,77.39215,81.26137,76.30929
2897,1252289,b'c',87,83.58042,85.29292,84.68118,83.44193,82.573074,82.88992,83.609825,81.07359,82.954895,84.09169,85.24346,82.9518
2898,1793779,b'r',87,88.68435,87.94035,88.357285,88.36799,88.736084,87.758896,87.83286,86.80873,88.72599,89.161316,89.19213,87.99904
2899,5057584,b'c',81,77.64374,78.295105,79.430984,74.58401,80.24703,75.54353,76.96774,77.83855,79.09714,78.33401,77.32771,78.144264
2900,3646521,b'r',87,84.28468,83.38105,86.71155,85.82222,85.90933,85.30089,83.358604,83.70978,84.96977,84.912155,85.63042,85.13607
2901,28033,b'g',78,76.74752,75.15802,79.09538,79.70986,78.379974,77.58262,77.20097,78.55312,74.41693,73.85342,77.287,77.116104
2902,51875,b'c',79,77.48689,76.57522,77.772575,76.79108,79.40818,78.54397,77.049805,77.48616,75.680725,77.82874,77.70203,78.28508
2903,62528,b'i',61,65.1797,71.17935,81.83157,85.119804,78.24617,68.00969,65.4086,72.50999,82.92524,71.22307,58.194435,66.87132
2904,52104,b'c',66,68.22198,67.33651,70.362305,67.918,70.34298,70.79391,66.68916,68.006714,69.45005,68.516495,68.107895,70.934845
2905,5645,b'g',62,57.902027,60.061775,59.229267,58.367348,60.80512,61.46735,58.63834,59.05851,59.37605,61.070484,58.441113,61.29286
2906,85357,b'r',74,73.752884,70.3862,72.29829,75.41361,76.86214,74.13756,74.07944,76.970764,71.6108,75.30043,77.07303,74.79843
2907,47855,b'c',53,47.52735,49.572735,49.915257,48.88341,49.862885,48.2844,48.237843,51.38296,50.496254,49.43847,49.014297,48.90174
2908,1638203,b'c',82,81.40094,82.31523,81.77824,81.94521,80.85014,81.13988,80.70546,80.81308,81.77998,82.4438,81.12127,82.33537
2909,60773,b'g',86,83.27986,86.25438,87.75192,87.538315,84.03702,82.27661,82.79697,83.95365,86.05388,85.88327,85.4194,87.934784
2910,57369,b'c',88,87.47737,83.06204,86.40166,83.39151,87.68211,89.20693,87.93593,87.930626,85.240295,87.68224,87.52052,85.14252
2911,1719537,b'i',74,69.75521,72.13874,71.80516,71.87024,73.417046,72.38718,73.031624,73.760574,71.87337,73.47581,72.67758,70.59244
2912,28979,b'i',70,67.79476,70.282295,73.01021,70.5421,70.90867,70.099556,69.386765,71.90568,71.691574,68.76156,66.63959,69.37394
2913,35347,b'c',75,72.641075,74.83454,74.60597,73.41864,74.60513,73.94601,73.94618,74.55049,74.18913,73.22865,73.108246,72.463165
2914,26443,b'c',80,80.26347,79.1503,81.15434,80.6333,80.504654,80.281166,81.326675,79.81006,81.44104,83.10669,81.65336,81.05565
2915,4002462,b'i',88,85.494354,87.97032,84.33234,85.96109,85.72542,85.519936,87.29674,85.570244,83.67925,87.26694,84.59535,86.925095
2916,1798367,b'g',84,86.42742,85.4729,86.411766,85.69079,86.18236,84.61426,85.44069,83.990685,86.59758,86.65914,85.98535,87.84893
2917,3127569,b'r',64,62.940197,61.342365,58.178154,63.404522,67.048935,62.599022,66.06811,63.80902,64.43848,64.29686,60.805534,63.1133
2918,52665,b'c',86,87.354965,86.38726,88.55942,86.15213,88.081474,87.58275,87.4832,87.39279,87.62269,87.05073,86.27985,85.039604
2919,92270,b'i',89,86.96677,89.20972,88.14517,88.44,88.22272,88.35314,88.06627,88.59935,89.29045,89.10703,87.91052,88.35467
2920,2035088,b'c',52,49.38254,51.671192,55.235664,53.13279,51.532425,50.016037,53.077156,53.021797,56.83239,51.10273,52.4751,54.964996
2921,70615,b'c',85,84.81441,82.38158,85.508865,83.844284,84.29343,82.02022,83.858765,82.7862,84.01271,85.74872,83.94708,83.566986
2922,56992,b'r',66,69.95537,69.89684,68.12538,71.3405,69.87607,68.85184,68.85675,70.55958,68.62903,71.50536,71.81369,68.130615
2923,19512,b'g',76,71.45522,74.58829,81.658554,73.078125,79.63933,79.97706,73.054085,76.620155,74.809616,76.096924,80.552124,77.02614
2924,4516,b'c',56,50.495377,56.146156,55.410957,54.58509,52.440887,52.08632,48.730785,50.966534,56.767044,54.859013,54.551537,52.18153
2925,1164262,b'g',77,77.49773,75.66828,81.13515,78.450264,78.61156,78.64481,77.63839,79.819374,79.19266,78.51186,77.4737,76.94826
2926,1753226,b'i',79,76.58829,78.8437,75.03964,76.78444,75.40585,74.67018,75.43079,75.49214,75.85308,77.49038,73.75052,76.61364
2927,1408094,b'c',88,86.117455,87.640236,86.94516,87.70599,87.6183,86.33933,85.984695,85.11102,87.5076,88.567505,87.09505,86.461716
